t,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,q1_1,q1_2,q1_3,q1_4,q1_5,q2_1,q2_2,q2_3,q2_4,q2_5
1.38276553106212,1.74246862813974,1.81897694801676,1.82019320279945,1.82106790064927,1.82194259849909,0,0,0,0,0,1.74246862813974,1.81897694801676,1.82019320279945,1.82106790064927,1.82194259849909,0,0,0,0,0
1.39278557114228,1.74559794815383,1.81827318587268,1.81942850604701,1.82025938135927,1.82109025667152,0,0,0,0,0,1.74559794815383,1.81827318587268,1.81942850604701,1.82025938135927,1.82109025667152,0,0,0,0,0
1.40280561122244,1.74857048860809,1.81760468235305,1.81870212075512,1.81949136904772,1.82028061734033,0,0,0,0,0,1.74857048860809,1.81760468235305,1.81870212075512,1.81949136904772,1.82028061734033,0,0,0,0,0
1.41282565130261,1.75139410418989,1.81696967099372,1.81801212751192,1.8187618343069,1.81951154110188,0,0,0,0,0,1.75139410418989,1.81696967099372,1.81801212751192,1.8187618343069,1.81951154110188,0,0,0,0,0
1.42284569138277,1.75407625606519,1.81636647383075,1.81735670306848,1.81806884940279,1.8187809957371,0,0,0,0,0,1.75407625606519,1.81636647383075,1.81735670306848,1.81806884940279,1.8187809957371,0,0,0,0,0
1.43286573146293,1.75662403159403,1.81579349696653,1.81673411552101,1.81741058318125,1.81808705084149,0,0,0,0,0,1.75662403159403,1.81579349696653,1.81673411552101,1.81741058318125,1.81808705084149,0,0,0,0,0
1.44288577154309,1.7590441630583,1.81524922635803,1.81614271973443,1.81678529622933,1.81742787272423,0,0,0,0,0,1.7590441630583,1.81524922635803,1.81614271973443,1.81678529622933,1.81742787272423,0,0,0,0,0
1.45290581162325,1.76134304545121,1.81473222381609,1.81558095299527,1.816191336279,1.81680171956273,0,0,0,0,0,1.76134304545121,1.81473222381609,1.81558095299527,1.816191336279,1.81680171956273,0,0,0,0,0
1.46292585170341,1.76352675337554,1.8142411232051,1.81504733088232,1.81562713384122,1.81620693680012,0,0,0,0,0,1.76352675337554,1.8142411232051,1.81504733088232,1.81562713384122,1.81620693680012,0,0,0,0,0
1.47294589178357,1.76560105709525,1.81377462683315,1.81454044334417,1.81509119805864,1.8156419527731,0,0,0,0,0,1.76560105709525,1.81377462683315,1.81454044334417,1.81509119805864,1.8156419527731,0,0,0,0,0
1.48296593186373,1.76757143778291,1.81333150202291,1.81405895097327,1.81458211276616,1.81510527455906,0,0,0,0,0,1.76757143778291,1.81333150202291,1.81405895097327,1.81458211276616,1.81510527455906,0,0,0,0,0
1.49298597194389,1.76944310200324,1.81291057785447,1.81360158146663,1.81409853274886,1.81459548403109,0,0,0,0,0,1.76944310200324,1.81291057785447,1.81360158146663,1.81409853274886,1.81459548403109,0,0,0,0,0
1.50300601202405,1.77122099547106,1.81251074207123,1.81316712626394,1.81363918018734,1.81411123411074,0,0,0,0,0,1.77122099547106,1.81251074207123,1.81316712626394,1.81363918018734,1.81411123411074,0,0,0,0,0
1.51302605210421,1.77290981611985,1.81213093814085,1.81275443735396,1.8132028412812,1.81365124520844,0,0,0,0,0,1.77290981611985,1.81213093814085,1.81275443735396,1.8132028412812,1.81365124520844,0,0,0,0,0
1.52304609218437,1.77451402651569,1.81177016246349,1.81236242424108,1.81278836304171,1.81321430184233,0,0,0,0,0,1.77451402651569,1.81177016246349,1.81236242424108,1.81278836304171,1.81321430184233,0,0,0,0,0
1.53306613226453,1.77603786564922,1.81142746171987,1.81199005106372,1.81239465024507,1.81279924942643,0,0,0,0,0,1.77603786564922,1.81142746171987,1.81199005106372,1.81239465024507,1.81279924942643,0,0,0,0,0
1.54308617234469,1.77748536013677,1.81110193035219,1.81163633385716,1.81202066253845,1.81240499121973,0,0,0,0,0,1.77748536013677,1.81110193035219,1.81163633385716,1.81202066253845,1.81240499121973,0,0,0,0,0
1.55310621242485,1.77886033486042,1.81079270817126,1.81130033795354,1.81166541169087,1.81203048542821,0,0,0,0,0,1.77886033486042,1.81079270817126,1.81130033795354,1.81166541169087,1.81203048542821,0,0,0,0,0
1.56312625250501,1.78016642307488,1.81049897808356,1.81098117551202,1.81132795898196,1.81167474245189,0,0,0,0,0,1.78016642307488,1.81049897808356,1.81098117551202,1.81132795898196,1.81167474245189,0,0,0,0,0
1.57314629258517,1.78140707600804,1.81021996393213,1.81067800317279,1.81100741272138,1.81133682226997,0,0,0,0,0,1.78140707600804,1.81021996393213,1.81067800317279,1.81100741272138,1.81133682226997,0,0,0,0,0
1.58316633266533,1.78258557198063,1.80995492844559,1.8103900198285,1.8107029258927,1.81101583195689,0,0,0,0,0,1.78258557198063,1.80995492844559,1.8103900198285,1.8107029258927,1.81101583195689,0,0,0,0,0
1.59318637274549,1.78370502506882,1.80970317129004,1.81011646450748,1.81041369391515,1.81071092332282,0,0,0,0,0,1.78370502506882,1.80970317129004,1.81011646450748,1.81041369391515,1.81071092332282,0,0,0,0,0
1.60320641282565,1.78476839333295,1.80946402721844,1.80985661436286,1.81013895251764,1.81042129067242,0,0,0,0,0,1.78476839333295,1.80946402721844,1.80985661436286,1.81013895251764,1.81042129067242,0,0,0,0,0
1.61322645290581,1.78577848663394,1.80923686431275,1.80960978276256,1.8098779757192,1.81014616867585,0,0,0,0,0,1.78577848663394,1.80923686431275,1.80960978276256,1.8098779757192,1.81014616867585,0,0,0,0,0
1.62324649298597,1.78673797405814,1.80902108231416,1.8093753174749,1.80963007391067,1.80988483034644,0,0,0,0,0,1.78673797405814,1.80902108231416,1.8093753174749,1.80963007391067,1.80988483034644,0,0,0,0,0
1.63326653306613,1.7876493909701,1.80881611103694,1.80915259894514,1.80939459203242,1.80963658511971,0,0,0,0,0,1.7876493909701,1.80881611103694,1.80915259894514,1.80939459203242,1.80963658511971,0,0,0,0,0
1.64328657314629,1.78851514571212,1.80862140886178,1.80894103865835,1.80917090784347,1.80940077702859,0,0,0,0,0,1.78851514571212,1.80862140886178,1.80894103865835,1.80917090784347,1.80940077702859,0,0,0,0,0
1.65330661322645,1.78933752596807,1.80843646130462,1.80874007758433,1.8089584302772,1.80917678297008,0,0,0,0,0,1.78933752596807,1.80843646130462,1.80874007758433,1.8089584302772,1.80917678297008,0,0,0,0,0
1.66332665330661,1.79011870480839,1.80826077965714,1.80854918470038,1.80875659787959,1.8089640110588,0,0,0,0,0,1.79011870480839,1.80826077965714,1.80854918470038,1.80875659787959,1.8089640110588,0,0,0,0,0
1.67334669338677,1.79086074643226,1.8080938996954,1.80836785558818,1.80856487732555,1.80876189906291,0,0,0,0,0,1.79086074643226,1.8080938996954,1.80836785558818,1.80856487732555,1.80876189906291,0,0,0,0,0
1.68336673346693,1.79156561162207,1.80793538045319,1.80819561110084,1.80838276200968,1.80856991291852,0,0,0,0,0,1.79156561162207,1.80793538045319,1.80819561110084,1.80838276200968,1.80856991291852,0,0,0,0,0
1.69338677354709,1.79223516292461,1.80778480305678,1.80803199609684,1.80820977070764,1.80838754531844,0,0,0,0,0,1.79223516292461,1.80778480305678,1.80803199609684,1.80820977070764,1.80838754531844,0,0,0,0,0
1.70340681362725,1.79287116957272,1.80764176961811,1.80787657823732,1.80804544630449,1.80821431437166,0,0,0,0,0,1.79287116957272,1.80764176961811,1.80787657823732,1.80804544630449,1.80821431437166,0,0,0,0,0
1.71342685370741,1.79347531216031,1.80750590218338,1.80772894684371,1.80788935458687,1.80804976233004,0,0,0,0,0,1.79347531216031,1.80750590218338,1.80772894684371,1.80788935458687,1.80804976233004,0,0,0,0,0
1.72344689378758,1.79404918708318,1.80737684173435,1.8075887118125,1.80774108309559,1.80789345437868,0,0,0,0,0,1.79404918708318,1.80737684173435,1.8075887118125,1.80774108309559,1.80789345437868,0,0,0,0,0
1.73346693386774,1.79459431075741,1.80725424723969,1.80745550258447,1.80760024003573,1.807744977487,0,0,0,0,0,1.79459431075741,1.80725424723969,1.80745550258447,1.80760024003573,1.807744977487,0,0,0,0,0
1.7434869739479,1.79511212362632,1.80713779475378,1.80732896716545,1.8074664532414,1.80760393931736,0,0,0,0,0,1.79511212362632,1.80713779475378,1.80732896716545,1.8074664532414,1.80760393931736,0,0,0,0,0
1.75350701402806,1.79560399396673,1.80702717656074,1.80720877119628,1.80733936919228,1.80746996718828,0,0,0,0,0,1.79560399396673,1.80702717656074,1.80720877119628,1.80733936919228,1.80746996718828,0,0,0,0,0
1.76352705410822,1.79607122150451,1.80692210036135,1.80709459706925,1.80721865207948,1.80734270708971,0,0,0,0,0,1.79607122150451,1.80692210036135,1.80709459706925,1.80721865207948,1.80734270708971,0,0,0,0,0
1.77354709418838,1.79651504084902,1.80682228850061,1.80698614308887,1.80710398291823,1.80722182274758,0,0,0,0,0,1.79651504084902,1.80682228850061,1.80698614308887,1.80710398291823,1.80722182274758,0,0,0,0,0
1.78356713426854,1.79693662475542,1.80672747723409,1.80688312267464,1.80699505870493,1.80710699473522,0,0,0,0,0,1.79693662475542,1.80672747723409,1.80688312267464,1.80699505870493,1.80710699473522,0,0,0,0,0
1.7935871743487,1.79733708722363,1.80663741603102,1.80678526360381,1.80689159161655,1.80699791962929,0,0,0,0,0,1.79733708722363,1.80663741603102,1.80678526360381,1.80689159161655,1.80699791962929,0,0,0,0,0
1.80360721442886,1.79771748644193,1.80655186691227,1.80669230729204,1.80679330825003,1.80689430920803,0,0,0,0,0,1.79771748644193,1.80655186691227,1.80669230729204,1.80679330825003,1.80689430920803,0,0,0,0,0
1.81362725450902,1.79807882758316,1.80647060382152,1.80660400811012,1.80669994889988,1.80679588968963,0,0,0,0,0,1.79807882758316,1.80647060382152,1.80660400811012,1.80669994889988,1.80679588968963,0,0,0,0,0
1.82364729458918,1.7984220654608,1.8063934120279,1.80652013273491,1.80661126687187,1.80670240100883,0,0,0,0,0,1.7984220654608,1.8063934120279,1.80652013273491,1.80661126687187,1.80670240100883,0,0,0,0,0
1.83366733466934,1.79874810705198,1.80632008755861,1.8064404595328,1.80652702783124,1.80661359612967,0,0,0,0,0,1.79874810705198,1.80632008755861,1.8064404595328,1.80652702783124,1.80661359612967,0,0,0,0,0
1.8436873747495,1.79905781389411,1.80625043665993,1.80636477797409,1.80644700918342,1.80652924039276,0,0,0,0,0,1.79905781389411,1.80625043665993,1.80636477797409,1.80644700918342,1.80652924039276,0,0,0,0,0
1.85370741482966,1.79935200436138,1.80618427528522,1.80629288807663,1.8063709994859,1.80644911089517,0,0,0,0,0,1.79935200436138,1.80618427528522,1.80629288807663,1.8063709994859,1.80644911089517,0,0,0,0,0
1.86372745490982,1.79963145582729,1.80612142860865,1.80622459987744,1.80629879788945,1.80637299590147,0,0,0,0,0,1.79963145582729,1.80612142860865,1.80622459987744,1.80629879788945,1.80637299590147,0,0,0,0,0
1.87374749498998,1.79989690671875,1.80606173056317,1.80615973293072,1.80623021360746,1.8063006942842,0,0,0,0,0,1.79989690671875,1.80606173056317,1.80615973293072,1.80623021360746,1.8063006942842,0,0,0,0,0
1.88376753507014,1.80014905846735,1.80600502340173,1.80609811583103,1.80616506541174,1.80623201499245,0,0,0,0,0,1.80014905846735,1.80600502340173,1.80609811583103,1.80616506541174,1.80623201499245,0,0,0,0,0
1.8937875751503,1.80038857736282,1.80595115728045,1.80603958576038,1.80610318115368,1.80616677654698,0,0,0,0,0,1.80038857736282,1.80595115728045,1.80603958576038,1.80610318115368,1.80616677654698,0,0,0,0,0
1.90380761523046,1.80061609631362,1.80589998986263,1.805983988058,1.80604439730935,1.8061048065607,0,0,0,0,0,1.80061609631362,1.80589998986263,1.805983988058,1.80604439730935,1.8061048065607,0,0,0,0,0
1.91382765531062,1.8008322165194,1.8058513859427,1.80593117581165,1.8059885585474,1.80604594128316,0,0,0,0,0,1.8008322165194,1.8058513859427,1.80593117581165,1.8059885585474,1.80604594128316,0,0,0,0,0
1.92384769539078,1.80103750905955,1.8058052170889,1.80588100946942,1.80593551731862,1.80599002516781,0,0,0,0,0,1.80103750905955,1.8058052170889,1.80588100946942,1.80593551731862,1.80599002516781,0,0,0,0,0
1.93386773547094,1.8012325164023,1.80576136130393,1.805833356471,1.80588513346602,1.80593691046105,0,0,0,0,0,1.8012325164023,1.80576136130393,1.805833356471,1.80588513346602,1.80593691046105,0,0,0,0,0
1.9438877755511,1.8014177538381,1.80571970270257,1.80578809089735,1.80583727385454,1.80588645681174,0,0,0,0,0,1.8014177538381,1.80571970270257,1.80578809089735,1.80583727385454,1.80588645681174,0,0,0,0,0
1.95390781563126,1.80159371084125,1.8056801312055,1.805745093138,1.80579181201919,1.80583853090037,0,0,0,0,0,1.80159371084125,1.8056801312055,1.805745093138,1.80579181201919,1.80583853090037,0,0,0,0,0
1.96392785571142,1.80176085236327,1.80564254224835,1.80570424957502,1.8057486278309,1.80579300608677,0,0,0,0,0,1.80176085236327,1.80564254224835,1.80570424957502,1.8057486278309,1.80579300608677,0,0,0,0,0
1.97394789579158,1.80191962006155,1.80560683650549,1.80566545228273,1.80570760717909,1.80574976207545,0,0,0,0,0,1.80191962006155,1.80560683650549,1.80566545228273,1.80570760717909,1.80574976207545,0,0,0,0,0
1.98396793587174,1.80207043346632,1.8055729196275,1.80562859874255,1.80566864167016,1.80570868459777,0,0,0,0,0,1.80207043346632,1.8055729196275,1.80562859874255,1.80566864167016,1.80570868459777,0,0,0,0,0
1.9939879759519,1.8022136910893,1.8055407019919,1.80559359157213,1.80563162834104,1.80566966510995,0,0,0,0,0,1.8022136910893,1.8055407019919,1.80559359157213,1.80563162834104,1.80566966510995,0,0,0,0,0
2.00400801603206,1.80234977147665,1.8055100984663,1.80556033826796,1.80559646938712,1.80563260050629,0,0,0,0,0,1.80234977147665,1.8055100984663,1.80556033826796,1.80559646938712,1.80563260050629,0,0,0,0,0
2.01402805611222,1.80247903420932,1.80548102818346,1.80552875096099,1.80556307190384,1.8055973928467,0,0,0,0,0,1.80247903420932,1.80548102818346,1.80552875096099,1.80556307190384,1.8055973928467,0,0,0,0,0
2.02404809619238,1.80260182085319,1.80545341432762,1.80549874618443,1.80553134764117,1.80556394909791,0,0,0,0,0,1.80260182085319,1.80545341432762,1.80549874618443,1.80553134764117,1.80556394909791,0,0,0,0,0
2.03406813627255,1.80271845586159,1.80542718393149,1.80547024465319,1.80550121277041,1.80553218088763,0,0,0,0,0,1.80271845586159,1.80542718393149,1.80547024465319,1.80550121277041,1.80553218088763,0,0,0,0,0
2.04408817635271,1.8028292474327,1.80540226768346,1.80544317105437,1.80547258766272,1.80550200427106,0,0,0,0,0,1.8028292474327,1.80540226768346,1.80544317105437,1.80547258766272,1.80550200427106,0,0,0,0,0
2.05410821643287,1.80293448832389,1.80537859974445,1.80541745384829,1.80544539667866,1.80547333950903,0,0,0,0,0,1.80293448832389,1.80537859974445,1.80541745384829,1.80544539667866,1.80547333950903,0,0,0,0,0
2.06412825651303,1.80303445662534,1.80535611757393,1.80539302507938,1.80541956796835,1.80544611085732,0,0,0,0,0,1.80303445662534,1.80535611757393,1.80539302507938,1.80541956796835,1.80544611085732,0,0,0,0,0
2.07414829659319,1.80312941649485,1.80533476176466,1.80536982019669,1.8053950332816,1.80542024636651,0,0,0,0,0,1.80312941649485,1.80533476176466,1.80536982019669,1.8053950332816,1.80542024636651,0,0,0,0,0
2.08416833667335,1.80321961885588,1.80531447588571,1.80534777788327,1.80537172778757,1.80539567769188,0,0,0,0,0,1.80321961885588,1.80531447588571,1.80534777788327,1.80537172778757,1.80539567769188,0,0,0,0,0
2.09418837675351,1.80330530206053,1.80529520633336,1.80532683989417,1.80534958990347,1.80537233991277,0,0,0,0,0,1.80330530206053,1.80529520633336,1.80532683989417,1.80534958990347,1.80537233991277,0,0,0,0,0
2.10420841683367,1.80338669251947,1.80527690218945,1.80530695090252,1.8053285611318,1.80535017136107,0,0,0,0,0,1.80338669251947,1.80527690218945,1.80530695090252,1.8053285611318,1.80535017136107,0,0,0,0,0
2.11422845691383,1.8034640053001,1.80525951508682,1.80528805835334,1.8053085859058,1.80532911345826,0,0,0,0,0,1.8034640053001,1.80525951508682,1.80528805835334,1.8053085859058,1.80532911345826,0,0,0,0,0
2.12424849699399,1.80353744469493,1.80524299908151,1.80527011232466,1.80528961144262,1.80530911056059,0,0,0,0,0,1.80353744469493,1.80524299908151,1.80527011232466,1.80528961144262,1.80530911056059,0,0,0,0,0
2.13426853707415,1.80360720476136,1.80522731053138,1.80525306539561,1.80527158760386,1.80529010981211,0,0,0,0,0,1.80360720476136,1.80522731053138,1.80525306539561,1.80527158760386,1.80529010981211,0,0,0,0,0
2.14428857715431,1.80367346983448,1.80521240798075,1.80523687252112,1.80525446676303,1.80527206100493,0,0,0,0,0,1.80367346983448,1.80521240798075,1.80523687252112,1.80525446676303,1.80527206100493,0,0,0,0,0
2.15430861723447,1.80373641501416,1.80519825205089,1.80522149091289,1.80523820367975,1.80525491644661,0,0,0,0,0,1.80373641501416,1.80519825205089,1.80522149091289,1.80523820367975,1.80525491644661,0,0,0,0,0
2.16432865731463,1.80379620662772,1.80518480533596,1.80520687992632,1.80522275538021,1.8052386308341,0,0,0,0,0,1.80379620662772,1.80518480533596,1.80520687992632,1.80522275538021,1.8052386308341,0,0,0,0,0
2.17434869739479,1.80385300266946,1.80517203230414,1.8051930009531,1.80520808104357,1.80522316113404,0,0,0,0,0,1.80385300266946,1.80517203230414,1.8051930009531,1.80520808104357,1.80522316113404,0,0,0,0,0
2.18436873747495,1.80390695321813,1.80515989920378,1.80517981731922,1.80519414189413,1.80520846646905,0,0,0,0,0,1.80390695321813,1.80515989920378,1.80517981731922,1.80519414189413,1.80520846646905,0,0,0,0,0
2.19438877755511,1.80395820083349,1.80514837397417,1.80516729418804,1.80518090109888,1.80519450800972,0,0,0,0,0,1.80395820083349,1.80514837397417,1.80516729418804,1.80518090109888,1.80519450800972,0,0,0,0,0
2.20440881763527,1.80400688093306,1.80513742616088,1.80515539846824,1.80516832367012,1.805181248872,0,0,0,0,0,1.80400688093306,1.80513742616088,1.80515539846824,1.80516832367012,1.805181248872,0,0,0,0,0
2.21442885771543,1.80405312214989,1.80512702683523,1.80514409872639,1.80515637637306,1.80516865401974,0,0,0,0,0,1.80405312214989,1.80512702683523,1.80514409872639,1.80515637637306,1.80516865401974,0,0,0,0,0
2.22444889779559,1.80409704667248,1.80511714851788,1.80513336510387,1.80514502763798,1.8051566901721,0,0,0,0,0,1.80409704667248,1.80511714851788,1.80513336510387,1.80514502763798,1.8051566901721,0,0,0,0,0
2.23446893787575,1.80413877056769,1.8051077651062,1.80512316923798,1.80513424747681,1.80514532571562,0,0,0,0,0,1.80413877056769,1.8051077651062,1.80512316923798,1.80513424747681,1.80514532571562,0,0,0,0,0
2.24448897795591,1.80417840408739,1.80509885180533,1.80511348418703,1.80512400740386,1.8051345306207,0,0,0,0,0,1.80417840408739,1.80509885180533,1.80511348418703,1.80512400740386,1.8051345306207,0,0,0,0,0
2.25450901803607,1.80421605195981,1.80509038506262,1.80510428435906,1.80511428036063,1.80512427636219,0,0,0,0,0,1.80421605195981,1.80509038506262,1.80510428435906,1.80511428036063,1.80512427636219,0,0,0,0,0
2.26452905811623,1.80425181366627,1.80508234250542,1.80509554544432,1.8051050406442,1.80511453584409,0,0,0,0,0,1.80425181366627,1.80508234250542,1.80509554544432,1.8051050406442,1.80511453584409,0,0,0,0,0
2.27454909819639,1.80428578370408,1.80507470288195,1.80508724435096,1.80509626383943,1.80510528332789,0,0,0,0,0,1.80428578370408,1.80507470288195,1.80508724435096,1.80509626383943,1.80510528332789,0,0,0,0,0
2.28456913827655,1.80431805183618,1.80506744600514,1.80507935914404,1.80508792675433,1.80509649436461,0,0,0,0,0,1.80431805183618,1.80506744600514,1.80507935914404,1.80508792675433,1.80509649436461,0,0,0,0,0
2.29458917835671,1.8043487033284,1.80506055269931,1.80507186898757,1.80508000735886,1.80508814573016,0,0,0,0,0,1.8043487033284,1.80506055269931,1.80507186898757,1.80508000735886,1.80508814573016,0,0,0,0,0
2.30460921843687,1.80437781917471,1.80505400474949,1.80506475408944,1.8050724847267,1.80508021536396,0,0,0,0,0,1.80437781917471,1.80505400474949,1.80506475408944,1.8050724847267,1.80508021536396,0,0,0,0,0
2.31462925851703,1.80440547631129,1.80504778485327,1.80505799564913,1.80506533897991,1.8050726823107,0,0,0,0,0,1.80440547631129,1.80504778485327,1.80505799564913,1.80506533897991,1.8050726823107,0,0,0,0,0
2.32464929859719,1.80443174781979,1.80504187657509,1.80505157580803,1.80505855123648,1.80506552666492,0,0,0,0,0,1.80443174781979,1.80504187657509,1.80505157580803,1.80505855123648,1.80506552666492,0,0,0,0,0
2.33466933867735,1.80445670312044,1.80503626430283,1.80504547760226,1.80505210356034,1.80505872951842,0,0,0,0,0,1.80445670312044,1.80503626430283,1.80504547760226,1.80505210356034,1.80505872951842,0,0,0,0,0
2.34468937875751,1.80448040815554,1.80503093320654,1.80503968491783,1.80504597891408,1.80505227291033,0,0,0,0,0,1.80448040815554,1.80503093320654,1.80503968491783,1.80504597891408,1.80505227291033,0,0,0,0,0
2.35470941883768,1.80450292556362,1.80502586919924,1.80503418244804,1.80504016111381,1.80504613977959,0,0,0,0,0,1.80450292556362,1.80502586919924,1.80503418244804,1.80504016111381,1.80504613977959,0,0,0,0,0
2.36472945891784,1.80452431484504,1.80502105889973,1.80502895565309,1.80503463478651,1.80504031391993,0,0,0,0,0,1.80452431484504,1.80502105889973,1.80502895565309,1.80503463478651,1.80504031391993,0,0,0,0,0
2.374749498998,1.80454463251918,1.80501648959718,1.80502399072162,1.80502938532932,1.80503477993702,0,0,0,0,0,1.80454463251918,1.80501648959718,1.80502399072162,1.80502938532932,1.80503477993702,0,0,0,0,0
2.38476953907816,1.80456393227378,1.8050121492176,1.8050192745342,1.80502439887098,1.80502952320775,0,0,0,0,0,1.80456393227378,1.8050121492176,1.8050192745342,1.80502439887098,1.80502952320775,0,0,0,0,0
2.39478957915832,1.8045822651068,1.80500802629191,1.80501479462872,1.8050196622352,1.80502452984167,0,0,0,0,0,1.8045822651068,1.80500802629191,1.80501479462872,1.8050196622352,1.80502452984167,0,0,0,0,0
2.40480961923848,1.80459967946121,1.80500410992563,1.80501053916741,1.80501516290582,1.80501978664424,0,0,0,0,0,1.80459967946121,1.80500410992563,1.80501053916741,1.80501516290582,1.80501978664424,0,0,0,0,0
2.41482965931864,1.80461622135297,1.80500038977008,1.80500649690556,1.80501088899375,1.80501528108194,0,0,0,0,0,1.80461622135297,1.80500038977008,1.80500649690556,1.80501088899375,1.80501528108194,0,0,0,0,0
2.4248496993988,1.80463193449265,1.80499685599507,1.80500265716184,1.80500682920553,1.80501100124922,0,0,0,0,0,1.80463193449265,1.80499685599507,1.80500265716184,1.80500682920553,1.80501100124922,0,0,0,0,0
2.43486973947896,1.80464686040087,1.80499349926289,1.80499900979004,1.80500297281351,1.80500693583698,0,0,0,0,0,1.80464686040087,1.80499349926289,1.80499900979004,1.80500297281351,1.80500693583698,0,0,0,0,0
2.44488977955912,1.80466103851811,1.80499031070367,1.80499554515231,1.80499930962751,1.80500307410271,0,0,0,0,0,1.80466103851811,1.80499031070367,1.80499554515231,1.80499930962751,1.80500307410271,0,0,0,0,0
2.45490981963928,1.80467450630883,1.80498728189191,1.80499225409362,1.80499582996786,1.80499940584209,0,0,0,0,0,1.80467450630883,1.80498728189191,1.80499225409362,1.80499582996786,1.80499940584209,0,0,0,0,0
2.46492985971944,1.80468729936053,1.80498440482422,1.80498912791763,1.80499252463985,1.80499592136207,0,0,0,0,0,1.80468729936053,1.80498440482422,1.80498912791763,1.80499252463985,1.80499592136207,0,0,0,0,0
2.4749498997996,1.80469945147778,1.8049816718982,1.80498615836368,1.80498938490944,1.8049926114552,0,0,0,0,0,1.80469945147778,1.8049816718982,1.80498615836368,1.80498938490944,1.8049926114552,0,0,0,0,0
2.48496993987976,1.80471099477152,1.80497907589232,1.80498333758498,1.80498640248015,1.80498946737532,0,0,0,0,0,1.80471099477152,1.80497907589232,1.80498333758498,1.80498640248015,1.80498946737532,0,0,0,0,0
2.49498997995992,1.80472195974394,1.80497660994686,1.80498065812786,1.80498356947117,1.80498648081448,0,0,0,0,0,1.80472195974394,1.80497660994686,1.80498065812786,1.80498356947117,1.80498648081448,0,0,0,0,0
2.50501002004008,1.80473237536903,1.80497426754576,1.80497811291208,1.80498087839651,1.80498364388093,0,0,0,0,0,1.80473237536903,1.80497426754576,1.80497811291208,1.80498087839651,1.80498364388093,0,0,0,0,0
2.51503006012024,1.80474226916922,1.80497204249942,1.80497569521212,1.80497832214522,1.80498094907832,0,0,0,0,0,1.80474226916922,1.80497204249942,1.80497569521212,1.80497832214522,1.80498094907832,0,0,0,0,0
2.5250501002004,1.80475166728804,1.80496992892835,1.80497339863941,1.80497589396264,1.80497838928586,0,0,0,0,0,1.80475166728804,1.80496992892835,1.80497339863941,1.80497589396264,1.80497838928586,0,0,0,0,0
2.53507014028056,1.80476059455923,1.80496792124761,1.80497121712546,1.80497358743249,1.80497595773952,0,0,0,0,0,1.80476059455923,1.80496792124761,1.80497121712546,1.80497358743249,1.80497595773952,0,0,0,0,0
2.54509018036072,1.80476907457234,1.80496601415208,1.80496914490579,1.80497139645996,1.80497364801414,0,0,0,0,0,1.80476907457234,1.80496601415208,1.80496914490579,1.80497139645996,1.80497364801414,0,0,0,0,0
2.55511022044088,1.80477712973509,1.80496420260242,1.80496717650474,1.8049693152556,1.80497145400646,0,0,0,0,0,1.80477712973509,1.80496420260242,1.80496717650474,1.8049693152556,1.80497145400646,0,0,0,0,0
2.56513026052104,1.80478478133257,1.80496248181176,1.80496530672098,1.80496733831999,1.804969369919,0,0,0,0,0,1.80478478133257,1.80496248181176,1.80496530672098,1.80496733831999,1.804969369919,0,0,0,0,0
2.5751503006012,1.80479204958349,1.80496084723306,1.80496353061376,1.80496546042925,1.80496739024475,0,0,0,0,0,1.80479204958349,1.80496084723306,1.80496353061376,1.80496546042925,1.80496739024475,0,0,0,0,0
2.58517034068136,1.80479895369358,1.80495929454708,1.80496184348987,1.80496367662122,1.80496550975257,0,0,0,0,0,1.80479895369358,1.80495929454708,1.80496184348987,1.80496367662122,1.80496550975257,0,0,0,0,0
2.59519038076152,1.80480551190637,1.80495781965098,1.80496024089122,1.80496198218232,1.80496372347342,0,0,0,0,0,1.80480551190637,1.80495781965098,1.80496024089122,1.80496198218232,1.80496372347342,0,0,0,0,0
2.60521042084168,1.80481174155138,1.80495641864746,1.80495871858308,1.80496037263515,1.80496202668722,0,0,0,0,0,1.80481174155138,1.80495641864746,1.80495871858308,1.80496037263515,1.80496202668722,0,0,0,0,0
2.61523046092184,1.80481765908993,1.80495508783451,1.80495727254289,1.80495884372662,1.80496041491035,0,0,0,0,0,1.80481765908993,1.80495508783451,1.80495727254289,1.80495884372662,1.80496041491035,0,0,0,0,0
2.625250501002,1.80482328015862,1.80495382369555,1.8049558989496,1.80495739141671,1.80495888388382,0,0,0,0,0,1.80482328015862,1.80495382369555,1.8049558989496,1.80495739141671,1.80495888388382,0,0,0,0,0
2.63527054108216,1.80482861961063,1.8049526228902,1.80495459417361,1.80495601186782,1.80495742956203,0,0,0,0,0,1.80482861961063,1.8049526228902,1.80495459417361,1.80495601186782,1.80495742956203,0,0,0,0,0
2.64529058116232,1.80483369155503,1.80495148224545,1.80495335476716,1.80495470143461,1.80495604810205,0,0,0,0,0,1.80483369155503,1.80495148224545,1.80495335476716,1.80495470143461,1.80495604810205,0,0,0,0,0
2.65531062124249,1.804838509394,1.80495039874722,1.80495217745523,1.80495345665436,1.8049547358535,0,0,0,0,0,1.804838509394,1.80495039874722,1.80495217745523,1.80495345665436,1.8049547358535,0,0,0,0,0
